id;address;year;base_type;build_year;cesspools_volume;cold_water_type;common_hold_square;electo_type;electro_inputs;elevators;energo_class;entrance;ext_info;face_type;fire_exting_type;floors;floors_min;garbage_chute_count;garbage_chute_type;gas_supply_type;gutter_type;hot_water_type;kap_rem_fund;land_plot_area;latitude;living_rooms;living_square;longtitude;manager;not_living_rooms;not_living_square;other;overlap_type;parking_area;playground;roof_type;roofing_type;rooms;seria;sportground;square;type;underground_square;vent_type;wall_type;warming_type;water_disposal_type;working_year;wreck
8324120;с. Камышовка, ул. Центральная, д. 1;;Ленточный;1963;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;0;Не присвоен;2;Не заполнено;Нет данных;Отсутствует;2;2;Не заполнено;Отсутствует;Не заполнено;Наружные водостоки;Отсутствует;Не заполнено;2326.0;48.550594;16;634.1;134.603472;"ООО ""Камышовка""";2;46.4;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);18;Жилой кирпичный;Не заполнено;680.5;Многоквартирный дом;141.6;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1963;Нет
8324434;с. Камышовка, ул. Центральная, д. 3;;Ленточный;1965;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;0;Не присвоен;2;Не заполнено;Нет данных;Отсутствует;2;2;Не заполнено;Отсутствует;Центральное;Наружные водостоки;Отсутствует;На специальном счете у регионального оператора;3780.0;48.550594;16;649.1;134.603472;"ООО ""Камышовка""";2;48.6;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);18;Жилой кирпичный;Не заполнено;697.7;Многоквартирный дом;Не заполнено;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1965;Нет
8324468;с. Камышовка, ул. Центральная, д. 7;;Ленточный;1983;Не заполнено;Центральное;Не заполнено;Центральное;1;0;Не присвоен;3;Не заполнено;Нет данных;Отсутствует;2;2;Не заполнено;Отсутствует;Не заполнено;Наружные водостоки;Отсутствует;На специальном счете у регионального оператора;Не заполнено;48.550594;18;781.5;134.603472;"ООО ""Камышовка""";3;84.0;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);21;Жилой панельный;Не заполнено;865.5;Многоквартирный дом;73.0;Вытяжная вентиляция;Панельные;Центральное;Центральное;1983;Нет
8324484;с. Камышовка, ул. Центральная, д. 11;;Ленточный;1984;Не заполнено;Центральное;Не заполнено;Центральное;1;0;Не присвоен;3;Не заполнено;Нет данных;Не заполнено;2;2;Не заполнено;Отсутствует;Не заполнено;Наружные водостоки;Отсутствует;На специальном счете у регионального оператора;Не заполнено;48.550594;18;780.4;134.603472;"ООО ""Камышовка""";3;84.0;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);21;Жилой панельный;Не заполнено;864.4;Многоквартирный дом;73.0;Вытяжная вентиляция;Панельные;Центральное;Центральное;1984;Нет
7760596;с. Кирга, ул. Вокзальная, д. 6;;Ленточный;1959;0.0;Отсутствует;0.0;Центральное;3;0;Не заполнено;3;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Наружные водостоки;Отсутствует;Не определен;0.0;48.876819;3;63.5;132.848604;Не заполнено;0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);3;деревянный;Не имеется;63.5;Многоквартирный дом;0.0;Вытяжная вентиляция;Деревянные;Печное;Отсутствует;1959;Нет
7760599;с. Кирга, ул. Горная, д. 3;;Ленточный;1971;0.0;Отсутствует;0.0;Центральное;2;0;Не присвоен;2;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Наружные водостоки;Отсутствует;Не определен;0.0;48.885664;2;63.5;132.86419;Не заполнено;0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);2;деревянный;Не имеется;63.5;Многоквартирный дом;0.0;Вытяжная вентиляция;Деревянные;Печное;Отсутствует;1971;Нет
6463320;с. Кукелево, ул. Советская, д. 1;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;2;Не заполнено;Нет данных;Не заполнено;2;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;47.889181;Не заполнено;566.1;132.520845;Не заполнено;Не заполнено;90.7;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;16;Не заполнено;Не заполнено;656.8;Многоквартирный дом;Не заполнено;Не заполнено;Панельные;Не заполнено;Не заполнено;1965;Нет
9183833;п. Кульдур, ул. Пионерская, д. 14;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;49.204973;Не заполнено;Не заполнено;131.639481;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8381443;п. Кульдур, ул. Раскопенского, д. 10;;Иной;1969;0.0;Центральное;1781.2;Центральное;1;0;A;2;Не заполнено;Соответствует материалу стен;Пожарные гидранты;5;1;0;Отсутствует;Отсутствует;Наружные водостоки;Отсутствует;На счете регионального оператора;0.0;49.204973;40;1184.3;131.639481;"ООО ""ТРИАДА""";0;0.0;детская площадка для несколько близко расположенных многоквартирных домов;Железобетонные;0.00;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);40;Жилой дом;Не имеется;2178.2;Многоквартирный дом;397.0;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1969;Нет
6724102;п. Кульдур, ул. Раскопенского, д. 12;;Бетонные столбы;1974;Не заполнено;Центральное;4763.0;Центральное;1;Не заполнено;Не заполнено;6;Не заполнено;Соответствует материалу стен;Отсутствует;4;Не заполнено;Не заполнено;Отсутствует;Отсутствует;Наружные водостоки;Центральное (закрытая система);Не определен;5149.0;49.204973;72;3070.0;131.639481;"ТСЖ ""РАДУГА""";Не заполнено;1692.0;Беседка;Железобетонные;Не заполнено;Имеется;Скатная;Не заполнено;72;Панельный;Не имеется;4763.0;Многоквартирный дом;1180.5;Приточная вентиляция;Панельные;Центральное;Центральное;1974;Нет
8381515;п. Кульдур, ул. Раскопенского, д. 14;;Иной;1985;0.0;Центральное;2258.9;Центральное;1;0;C;4;Не заполнено;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Отсутствует;Отсутствует;Индивидуальный тепловой пункт (ИТП);На счете регионального оператора;0.0;49.202059;56;1528.4;131.626348;"ООО ""ТРИАДА""";0;171.2;площадка для несколько близко расположенных домов;Железобетонные;0.00;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);56;Жилой дом;Не имеется;2730.1;Многоквартирный дом;618.6;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1985;Нет
8848603;п. Кульдур, ул. Раскопенского, д. 16;;Иной;1980;0.0;Центральное;3158.0;Центральное;1;0;C;6;земельный участок входящий в состав общего имущества МКД, товарищество не имеет;Соответствует материалу стен;Отсутствует;5;1;0;Отсутствует;Отсутствует;Наружные водостоки;Центральное (закрытая система);На специальном счете организации;0.0;49.204973;90;2699.5;131.639481;"ТСЖ ""Кристалл""";0;0.0;имеется, для несколько  близко расположенных многоквартирных домов;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;90;жилой;Не имеется;3946.8;Многоквартирный дом;788.8;Приточная вентиляция;Панельные;Центральное;Центральное;1980;Нет
8382144;п. Кульдур, ул. Раскопенского, д. 18;;Иной;1975;0.0;Центральное;2693.9;Центральное;1;0;A;4;Не заполнено;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Отсутствует;Наружные водостоки;Индивидуальный тепловой пункт (ИТП);На счете регионального оператора;0.0;49.204973;56;1813.3;131.639481;"ООО ""ТРИАДА""";0;707.9;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);56;Жилой дом;Не имеется;3463.2;Многоквартирный дом;641.2;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1975;Нет
8382810;п. Кульдур, ул. Раскопенского, д. 20;;Иной;1971;0.0;Центральное;2253.6;Центральное;1;0;C;4;Не заполнено;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Отсутствует;Наружные водостоки;Индивидуальный тепловой пункт (ИТП);На счете регионального оператора;0.0;49.204973;68;2208.3;131.639481;"ООО ""ТРИАДА""";1;45.3;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);69;Жилой дом;Не имеется;3367.5;Многоквартирный дом;697.3;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1971;Нет
8389688;п. Кульдур, ул. Раскопенского, д. 22;;Иной;1968;0.0;Центральное;2440.0;Центральное;1;0;C;3;Не заполнено;Оштукатуренный;Отсутствует;5;1;0;Отсутствует;Отсутствует;Наружные водостоки;Индивидуальный тепловой пункт (ИТП);На счете регионального оператора;0.0;49.204973;59;2247.3;131.639481;"ООО ""ТРИАДА""";4;192.7;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);63;Жилой дом;Не имеется;2436.9;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1968;Нет
6463377;п. Кульдур, ул. Раскопенского, д. 24;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;2;Не заполнено;Нет данных;Не заполнено;2;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;49.204973;Не заполнено;525.9;131.639481;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;12;Не заполнено;Не заполнено;1042.1;Не заполнено;280.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1959;Нет
6522529;п. Кульдур, ул. Раскопенского, д. 26;;Ленточный;1959;0.0;Центральное;0.0;Центральное;1;0;C;2;Не заполнено;Оштукатуренный;Отсутствует;2;1;Не заполнено;Отсутствует;Отсутствует;Отсутствует;Индивидуальный тепловой пункт (ИТП);На счете регионального оператора;617.0;49.204973;12;847.0;131.639481;"ООО ""ТРИАДА""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из металлочерепицы;12;Жилой дом;Не имеется;1103.7;Многоквартирный дом;277.4;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1959;Нет
9344871;п. Кульдур, ул. Раскопенского, д. 28;;Не заполнено;1984;Не заполнено;Не заполнено;2440.0;Не заполнено;Не заполнено;0;C;6;Не заполнено;Нет данных;Не заполнено;5;1;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;На счете регионального оператора;Не заполнено;49.204973;90;2247.3;131.639481;ООО «ЖИЛКОМПЛЕКС»;0;192.7;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;90;типовой;Не заполнено;2436.9;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1984;Нет
6522528;п. Кульдур, ул. Раскопенского, д. 28;;Иной;1983;0.0;Центральное;0.0;Центральное;1;0;C;6;Не заполнено;Соответствует материалу стен;Отсутствует;5;1;0;Отсутствует;Отсутствует;Наружные водостоки;Индивидуальный тепловой пункт (ИТП);На счете регионального оператора;0.0;49.204973;90;2700.5;131.639481;"ООО ""ТРИАДА""";0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Скатная;Из металлочерепицы;90;Жилой дом;Не имеется;3959.1;Многоквартирный дом;1023.8;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1984;Нет
6463321;с. Лазарево, ул. Ушакова, д. 8;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;48.242196;Не заполнено;447.3;132.443994;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;447.3;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1971;Нет
6584955;с. Ленинское, ул. Западная, д. 25;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;47.933275;Не заполнено;91.4;132.619561;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;130.9;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1954;Да
7976268;с. Ленинское, ул. Кагыкина, д. 1;;Сборный;1981;0.0;Центральное;2141.8;Центральное;1;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.933842;70;3309.3;132.620064;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);70;кирпичный;Не имеется;3309.3;Многоквартирный дом;936.5;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1981;Нет
9063873;с. Ленинское, ул. Кагыкина, д. 1, лит. В;;Сборный;2014;0.0;Центральное;1676.5;Центральное;1;0;Не присвоен;3;Не заполнено;Окрашенный;Отсутствует;3;3;0;Отсутствует;Отсутствует;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.933275;39;1998.2;132.619561;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;39;кирпичный;Не имеется;1998.2;Многоквартирный дом;734.8;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;2014;Нет
9278819;с. Ленинское, ул. Кагыкина, д. 1в;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;47.933842;Не заполнено;Не заполнено;132.620064;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
7976283;с. Ленинское, ул. Кагыкина, д. 7;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;3;Не заполнено;Нет данных;Не заполнено;4;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;47.933842;Не заполнено;2076.5;132.620064;Не заполнено;Не заполнено;0.0;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;48;Не заполнено;Не заполнено;2076.5;Многоквартирный дом;Не заполнено;Не заполнено;Панельные;Не заполнено;Не заполнено;1975;Нет
9063871;с. Ленинское, ул. Кагыкина, д. 7 ;;Сборный;1975;0.0;Центральное;1445.6;Центральное;1;0;Не присвоен;3;Не заполнено;Окрашенный;Отсутствует;4;4;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.933275;48;2076.5;132.619561;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);48;панельный;Не имеется;2076.5;Многоквартирный дом;638.1;Вытяжная вентиляция;Панельные;Центральное;Центральное;1975;Нет
7610144;с. Ленинское, ул. Кагыкина, д. 7, стр. а;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;0;Не заполнено;3;Не заполнено;Нет данных;Не заполнено;5;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Отсутствует;Не заполнено;Не заполнено;47.936619;Не заполнено;2046.4;132.62257;Не заполнено;Не заполнено;1113.2;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;32;Не заполнено;Не заполнено;3494.1;Многоквартирный дом;Не заполнено;Не заполнено;Каменные, кирпичные;Центральное;Центральное;2007;Нет
9186894;с. Ленинское, ул. Кагыкина, д. 7а;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;47.933842;Не заполнено;Не заполнено;132.620064;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9063872;с. Ленинское, ул. Кагыкина, д. 9, лит. В;;Сплошной;2014;0.0;Центральное;1144.2;Центральное;1;0;Не присвоен;3;Не заполнено;Окрашенный;Отсутствует;3;3;0;Отсутствует;Отсутствует;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.933842;24;1274.1;132.620064;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;24;кирпичный;Не имеется;1274.1;Многоквартирный дом;498.6;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;2014;Нет
6463314;с. Ленинское, ул. Кагыкина, д. 9;;Сборный;1969;0.0;Центральное;1109.4;Центральное;1;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;4;4;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.933842;51;2281.56;132.620064;ООО  «Амур»;5;251.1;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);56;кирпичный;Не имеется;2532.66;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1969;Нет
9014764;с. Ленинское, ул. Кагыкина, д. 32;;Сборный;1983;0.0;Центральное;2625.2;Центральное;1;0;Не присвоен;6;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Отсутствует;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.933842;78;4000.8;132.620064;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;78;кирпичный;Не имеется;4000.8;Многоквартирный дом;1109.9;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1983;Нет
6463311;с. Ленинское, ул. Ленина, д. 1;;Иной;1971;0.0;Центральное;238.5;Центральное;3;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;4;4;0;Отсутствует;Центральное;Отсутствует;Отсутствует;На специальном счете у регионального оператора;0.0;45.25254;56;2468.1;35.917897;"МУП ""Сервис"" МО ""Ленинский муниципальный район"" ЕАО";0;448.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;56;Кирпичный;Не имеется;2916.1;Многоквартирный дом;778.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1971;Нет
7976227;с. Ленинское, ул. Ленина, д. 2;;Сборный;1975;0.0;Центральное;2942.2;Центральное;1;0;Не присвоен;6;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.932949;100;4532.8;132.621654;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);100;кирпичный;Не имеется;4532.8;Многоквартирный дом;1269.4;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1975;Нет
6522568;с. Ленинское, ул. Ленина, д. 2А;;Сборный;1975;0.0;Центральное;2144.5;Центральное;1;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.938364;68;3147.2;132.624178;ООО  «Амур»;2;109.5;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;70;кирпичный;Не имеется;3256.7;Многоквартирный дом;936.3;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1975;Нет
9014746;с. Ленинское, ул. Ленина, д. 3;;Сборный;1972;0.0;Центральное;2168.6;Центральное;1;0;Не присвоен;4;Не заполнено;Окрашенный;Отсутствует;5;5;0;Отсутствует;Отсутствует;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.936287;59;2701.7;132.623999;ООО  «Амур»;1;44.3;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;панельный;Не имеется;2746.0;Многоквартирный дом;934.2;Вытяжная вентиляция;Панельные;Центральное;Центральное;1972;Нет
6463312;с. Ленинское, ул. Ленина, д. 5;;Иной;1970;0.0;Центральное;317.9;Центральное;3;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Отсутствует;На специальном счете у регионального оператора;0.0;45.25254;56;2663.2;35.917897;"МУП ""Сервис"" МО ""Ленинский муниципальный район"" ЕАО";7;757.1;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;63;Кирпичный;Не имеется;3420.3;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1970;Нет
6463310;с. Ленинское, ул. Ленина, д. 6;;Сборный;1977;0.0;Центральное;2136.0;Центральное;1;0;Не присвоен;4;Не заполнено;Облицованный плиткой;Отсутствует;5;4;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;45.25254;56;2669.2;35.917897;ООО  «Амур»;0;690.3;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;56;кирпичный;Не имеется;3360.2;Многоквартирный дом;934.2;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1977;Нет
7976150;с. Ленинское, ул. Ленина, д. 8;;Сборный;1964;0.0;Центральное;1448.0;Центральное;1;0;Не присвоен;3;Не заполнено;Окрашенный;Отсутствует;4;4;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.93639;44;1909.7;132.623208;ООО  «Амур»;4;173.6;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);48;панельный;Не имеется;2083.3;Многоквартирный дом;637.2;Вытяжная вентиляция;Панельные;Центральное;Центральное;1964;Нет
6463318;с. Ленинское, ул. Ленина, д. 9;;Ленточный;1964;0.0;Центральное;44.8;Центральное;1;0;Не присвоен;2;Не заполнено;Соответствует материалу стен;Отсутствует;2;2;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;0.0;47.936287;8;2345.2;132.623999;"МУП ""Сервис"" МО ""Ленинский муниципальный район"" ЕАО";2;131.6;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;10;Кирпичный;Не имеется;365.8;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Отсутствует;1964;Нет
6463313;с. Ленинское, ул. Ленина, д. 10;;Сборный;1968;0.0;Центральное;2039.0;Центральное;1;0;Не присвоен;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;4;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;45.25254;64;2546.6;35.917897;ООО  «Амур»;0;734.4;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;64;кирпичный;Не имеется;3281.0;Многоквартирный дом;886.4;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1968;Нет
6522569;с. Ленинское, ул. Ленина, д. 12;;Сборный;1966;0.0;Центральное;1454.6;Центральное;1;0;Не присвоен;3;Не заполнено;Окрашенный;Отсутствует;4;4;0;Отсутствует;Центральное;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.935309;47;2025.0;132.623559;ООО  «Амур»;1;42.7;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;48;панельный;Не имеется;2067.7;Многоквартирный дом;642.7;Вытяжная вентиляция;Панельные;Центральное;Центральное;1966;Нет
6463315;с. Ленинское, ул. Октябрьская, д. 2;;Сборный;1964;0.0;Центральное;458.5;Центральное;1;0;Не присвоен;2;Не заполнено;Окрашенный;Отсутствует;2;2;0;Отсутствует;Отсутствует;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.937416;16;656.9;132.612958;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;16;панельный;Не имеется;656.9;Многоквартирный дом;0.0;Вытяжная вентиляция;Панельные;Центральное;Центральное;1964;Нет
6522570;с. Ленинское, ул. Октябрьская, д. 4;;Сборный;1964;0.0;Центральное;457.86;Центральное;1;0;Не присвоен;2;Не заполнено;Облицованный плиткой;Отсутствует;2;2;0;Отсутствует;Отсутствует;Смешанные;Отсутствует;На счете регионального оператора;0.0;47.936203;8;358.6;132.616282;ООО  «Амур»;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из профилированного настила;8;кирпичный;Не имеется;358.6;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1964;Нет
6463316;с. Ленинское, ул. Пограничная, д. 25;;Иной;1964;0.0;Центральное;49.1;Отсутствует;1;0;Не присвоен;2;Не заполнено;Соответствует материалу стен;Отсутствует;2;2;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;Не определен;0.0;47.933619;15;597.7;132.623621;"МУП ""Сервис"" МО ""Ленинский муниципальный район"" ЕАО";1;29.8;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из иного материала;16;Кирпичная;Не имеется;627.5;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1964;Нет
