id;address;year;base_type;build_year;cesspools_volume;cold_water_type;common_hold_square;electo_type;electro_inputs;elevators;energo_class;entrance;ext_info;face_type;fire_exting_type;floors;floors_min;garbage_chute_count;garbage_chute_type;gas_supply_type;gutter_type;hot_water_type;kap_rem_fund;land_plot_area;latitude;living_rooms;living_square;longtitude;manager;not_living_rooms;not_living_square;other;overlap_type;parking_area;playground;roof_type;roofing_type;rooms;seria;sportground;square;type;underground_square;vent_type;wall_type;warming_type;water_disposal_type;working_year;wreck
9058874;ул. Дыбенко Павла, д. 15;;Ленточный;1955;0.0;Центральное;76.0;Центральное;1;0;D;2;отсутствует;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;656.0;44.603892;13;754.0;33.475665;"ГУПС "" УК ""Стрелецкая бухта""";0;0.0;отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);13;блочный;Не имеется;830.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1955;Нет
9068587;ул. Дыбенко Павла, д. 16;;Ленточный;1952;1.0;Центральное;0.0;Центральное;1;0;D;2;Отсутствует;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Наружные водостоки;Отсутствует;На специальном счете у регионального оператора;587.0;44.604059;12;581.0;33.478216;"ГУПС "" УК ""Стрелецкая бухта""";0;431.0;Отсутствует;Смешанные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);12;кирпичный;Не имеется;1012.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1952;Нет
9058869;ул. Дыбенко Павла, д. 17;;Ленточный;1948;0.0;Центральное;192.0;Центральное;1;0;D;2;отсутствует;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;617.0;44.604258;16;642.0;33.476105;"ГУПС "" УК ""Стрелецкая бухта""";0;0.0;отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);16;блочный;Не имеется;834.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1948;Нет
9086638;ул. Дыбенко Павла, д. 18;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.604315;Не заполнено;Не заполнено;33.477731;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9017801;ул. Дыбенко Павла, д. 20;;Сплошной;2009;0.0;Центральное;560.8;Центральное;1;1;B;1;отопление от крышной миникотельной ,расположенной на техэтаже жилого дома №24 ул.Дыбенко Павла;Оштукатуренный;Отсутствует;9;9;1;На лестничной клетке;Центральное;Внутренние водостоки;Автономная котельная (крышная, встроенно-пристроенная);Не определен;3674.4;44.604315;32;2709.3;33.477731;"ООО ""УК""Универсал Сервис""";4;554.1;урны,скамейки,благоустроенные газоны;Железобетонные;1 870.00;Имеется;Плоская;Мягкая (наплавляемая) крыша;36;Индивидуальный рабочий проект;Имеется;4101.4;Многоквартирный дом;378.1;Приточно-вытяжная вентиляция;Смешанные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2009;Нет
9017803;ул. Дыбенко Павла, д. 24;;Сплошной;2008;0.0;Центральное;1068.3;Центральное;1;1;B;1;крышная миникотельная,расположенная на техэтаже,обслуживающая 2 дома;Оштукатуренный;Отсутствует;9;9;1;На лестничной клетке;Центральное;Внутренние водостоки;Автономная котельная (крышная, встроенно-пристроенная);Не определен;3087.0;44.605265;28;2722.7;33.478396;"ООО ""УК""Универсал Сервис""";1;276.4;урны,скамейки,благоустроенные газоны;Железобетонные;1 970.00;Имеется;Плоская;Мягкая (наплавляемая) крыша;29;индивидуальный рабочий проект;Не имеется;4067.4;Многоквартирный дом;413.6;Приточно-вытяжная вентиляция;Смешанные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2008;Нет
9017810;ул. Дыбенко Павла, д. 26;;Иной;2011;Не заполнено;Центральное;664.4;Центральное;Не заполнено;1;Не заполнено;1;нет;Оштукатуренный;Не заполнено;9;9;1;На лестничной клетке;Центральное;Внутренние водостоки;Квартирное (квартирный котел);Не определен;1730.5;44.605284;24;1423.1;33.478998;Не заполнено;2;1021.0;нет;Железобетонные;1 085.00;Имеется;Плоская;Из иного материала;26;Не заполнено;Не имеется;4009.8;Многоквартирный дом;Не заполнено;Приточно-вытяжная вентиляция;Блочные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
8996787;ул. Ерошенко, д. 2;;Ленточный;1966;0.0;Центральное;0.0;Центральное;1;0;D;6;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;1416.0;44.60008;88;3807.0;33.490703;"ГУПС "" УК ""Стрелецкая бухта""";0;2078.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);88;блочный;Не имеется;5885.3;Многоквартирный дом;50.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1966;Нет
8996799;ул. Ерошенко, д. 4;;Ленточный;1968;0.0;Центральное;0.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На специальном счете у регионального оператора;653.0;44.601055;60;2402.0;33.491781;"ГУПС "" УК ""Стрелецкая бухта""";0;179.0;Отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;60;блочный;Имеется;2581.0;Многоквартирный дом;12.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1968;Нет
8996806;ул. Ерошенко, д. 6;;Ленточный;1966;0.0;Центральное;0.0;Центральное;1;0;D;4;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;813.0;44.601004;60;3212.0;33.490928;"ГУПС "" УК ""Стрелецкая бухта""";0;247.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;Блочный;Не имеется;3459.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Панельные;Центральное;Центральное;1966;Нет
8996812;ул. Ерошенко, д. 8;;Ленточный;1965;0.0;Центральное;0.0;Центральное;1;0;D;4;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;879.0;44.601652;70;3202.0;33.490972;"ГУПС "" УК ""Стрелецкая бухта""";0;245.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);70;блочный;Не имеется;3447.7;Многоквартирный дом;50.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1965;Нет
8991613;ул. Ерошенко, д. 9;;Свайный;2013;0.0;Центральное;1486.5;Центральное;1;2;Не присвоен;1;нет;Иной;Пожарный кран;16;16;1;На лестничной клетке;Центральное;Смешанные;Автономная котельная (крышная, встроенно-пристроенная);Не определен;655.1;44.600798;90;7068.3;33.489499;"ООО""УПРАВЛЯЮЩАЯ КОМПАНИЯ""ИНТЕРУЮТ""";2;840.6;нет;Смешанные;200.00;Имеется;Плоская;Из иного материала;92;монолитный;Имеется;9395.4;Многоквартирный дом;802.2;Приточная вентиляция;Смешанные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2013;Нет
8996815;ул. Ерошенко, д. 12;;Ленточный;1966;0.0;Центральное;0.0;Центральное;1;0;D;4;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;899.0;44.602281;70;3154.0;33.491008;"ГУПС "" УК ""Стрелецкая бухта""";0;286.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);70;Блочный;Не имеется;3440.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1966;Нет
9098656;ул. Ерошенко, д. 14;;Ленточный;1967;0.0;Центральное;0.0;Центральное;1;0;D;9;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;2022.0;44.60343;165;7302.0;33.491278;"ГУПС "" УК ""Стрелецкая бухта""";0;541.0;Отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;165;блочный;Не имеется;7643.7;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1967;Нет
8996824;ул. Ерошенко, д. 16;;Ленточный;1966;0.0;Центральное;245.0;Центральное;1;0;D;4;отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На специальном счете у регионального оператора;873.0;44.604559;80;3177.0;33.491538;"ГУПС "" УК ""Стрелецкая бухта""";0;0.0;отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;80;блочный;Не имеется;3422.0;Многоквартирный дом;50.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1966;Нет
8996830;ул. Ерошенко, д. 18;;Ленточный;1967;0.0;Центральное;0.0;Центральное;1;0;D;4;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;891.0;44.605169;80;3167.0;33.491727;"ГУПС "" УК ""Стрелецкая бухта""";0;246.0;Отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;80;Блочный;Не имеется;3413.3;Многоквартирный дом;50.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1967;Нет
8996836;ул. Ерошенко, д. 20;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;4;Не заполнено;Нет данных;Не заполнено;5;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.605734;Не заполнено;3167.0;33.491871;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;70;Не заполнено;Не заполнено;3542.0;Многоквартирный дом;Не заполнено;Не заполнено;Блочные;Не заполнено;Не заполнено;1967;Нет
9087471;ул. Ефремова, д. 1;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.602583;Не заполнено;Не заполнено;33.481378;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9057594;ул. Ефремова, д. 8;;Ленточный;1963;0.0;Центральное;0.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На специальном счете у регионального оператора;782.0;44.602364;60;2420.0;33.48057;"ГУПС "" УК ""Стрелецкая бухта""";0;395.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;блочный;Не имеется;2815.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9057622;ул. Ефремова, д. 10;;Ленточный;1964;0.0;Центральное;764.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;782.0;44.602865;60;2351.0;33.480633;"ГУПС "" УК ""Стрелецкая бухта""";0;0.0;отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;блочный;Не имеется;3115.0;Многоквартирный дом;237.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1964;Нет
9057581;ул. Ефремова, д. 12;;Ленточный;1963;0.0;Центральное;1789.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;782.0;44.603365;60;2388.0;33.480687;"ГУПС "" УК ""Стрелецкая бухта""";0;0.0;отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;блочный;Не имеется;4177.0;Многоквартирный дом;449.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9316512;ул. Ефремова, д. 13;;Ленточный;2006;0.0;Центральное;3698.72;Центральное;1;3;Не присвоен;3;крышная миникотельная;Оштукатуренный;Автоматическая;9;9;3;На лестничной клетке;Центральное;Внутренние водостоки;Автономная котельная (крышная, встроенно-пристроенная);Не определен;4500.0;44.60479;71;7080.3;33.479869;Не заполнено;21;1080.38;скамейки,урны;Железобетонные;200.00;Имеется;Плоская;Мягкая (наплавляемая) крыша;92;индивидуалный проект;Имеется;11859.4;Многоквартирный дом;1401.4;Приточно-вытяжная вентиляция;Блочные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2006;Нет
9323241;ул. Ефремова, д. 13, к. А,Б,В;;Ленточный;2006;0.0;Центральное;3698.72;Центральное;1;3;Не присвоен;3;крышная миникотельная;Облицованный плиткой;Автоматическая;10;9;3;На лестничной клетке;Центральное;Внутренние водостоки;Автономная котельная (крышная, встроенно-пристроенная);Не определен;15000.0;44.60479;71;7080.3;33.479869;"ООО ""УК""Универсал Сервис""";21;1080.38;скамейки и урны;Железобетонные;200.00;Имеется;Плоская;Из иного материала;92;индивидуальный проект;Не имеется;11859.4;Жилой дом блокированной застройки;1401.4;Приточно-вытяжная вентиляция;Блочные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2006;Нет
9017805;ул. Ефремова, д. 13А;;Сплошной;2006;Не заполнено;Центральное;1409.6;Центральное;2;1;Не заполнено;1;нет;Оштукатуренный;Не заполнено;9;9;1;На лестничной клетке;Центральное;Внутренние водостоки;Автономная котельная (крышная, встроенно-пристроенная);Не определен;5068.7;44.60479;24;1379.1;33.479869;Не заполнено;3;901.9;нет;Железобетонные;2 805.00;Имеется;Плоская;Мягкая (наплавляемая) крыша;27;Не заполнено;Не имеется;2281.0;Многоквартирный дом;Не заполнено;Приточно-вытяжная вентиляция;Блочные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2006;Нет
9017808;ул. Ефремова, д. 13Б;;Иной;2006;Не заполнено;Центральное;1401.7;Центральное;1;1;Не заполнено;1;нет;Оштукатуренный;Не заполнено;9;9;1;На лестничной клетке;Центральное;Внутренние водостоки;Автономная котельная (крышная, встроенно-пристроенная);Не определен;4891.0;44.605021;24;1352.5;33.480022;Не заполнено;2;946.7;нет;Железобетонные;2 204.60;Имеется;Плоская;Мягкая (наплавляемая) крыша;26;Не заполнено;Не имеется;3457.1;Многоквартирный дом;Не заполнено;Приточно-вытяжная вентиляция;Иные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2006;Нет
9017807;ул. Ефремова, д. 13В;;Иной;2005;Не заполнено;Центральное;1467.7;Центральное;1;1;Не заполнено;1;нет;Оштукатуренный;Не заполнено;9;9;1;На лестничной клетке;Центральное;Внутренние водостоки;Автономная котельная (крышная, встроенно-пристроенная);Не определен;5354.0;44.605246;24;1337.0;33.480193;Не заполнено;2;1008.0;нет;Железобетонные;1 716.00;Имеется;Плоская;Из иного материала;26;Не заполнено;Не имеется;2345.0;Многоквартирный дом;Не заполнено;Приточно-вытяжная вентиляция;Иные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2005;Нет
9072849;ул. Ефремова, д. 14;;Ленточный;1963;0.0;Центральное;0.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;782.0;44.603905;60;2352.0;33.480687;"ГУПС "" УК ""Стрелецкая бухта""";0;459.0;Отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;60;Блочный;Не имеется;2811.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9087473;ул. Ефремова, д. 16;;Ленточный;1964;Не заполнено;Не заполнено;556.4;Не заполнено;Не заполнено;0;Не присвоен;4;Отсутствует;Оштукатуренный;Не заполнено;5;5;0;Отсутствует;Не заполнено;Не заполнено;Не заполнено;На специальном счете у регионального оператора;1029.0;44.604495;80;3218.8;33.480723;"ГУПС "" УК ""Стрелецкая бухта""";0;556.4;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);80;блочный;Не имеется;3775.2;Многоквартирный дом;312.4;Не заполнено;Блочные;Не заполнено;Не заполнено;1964;Нет
9087474;ул. Ефремова, д. 18;;Ленточный;1963;0.0;Центральное;0.0;Центральное;1;0;Не заполнено;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);Не определен;660.0;44.604379;60;2351.0;33.481307;Не заполнено;0;189.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;блочный;Не имеется;2540.8;Многоквартирный дом;312.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9057630;ул. Ефремова, д. 20;;Ленточный;1963;0.0;Центральное;0.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;784.0;44.605207;60;2141.0;33.481136;"ГУПС "" УК ""Стрелецкая бухта""";0;727.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;блочный;Не имеется;2868.0;Многоквартирный дом;301.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9057658;ул. Ефремова, д. 22;;Ленточный;1963;0.0;Центральное;683.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На специальном счете у регионального оператора;782.0;44.605034;60;2372.0;33.481702;"ГУПС "" УК ""Стрелецкая бухта""";0;0.0;отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;60;блочный;Не имеется;3055.0;Многоквартирный дом;448.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9017789;ул. Ефремова, д. 24;;Бетонные столбы;2003;0.0;Центральное;5131.0;Центральное;1;0;D;7;отсутствует;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Автономная котельная (крышная, встроенно-пристроенная);На специальном счете у регионального оператора;4640.0;44.605586;68;4667.6;33.481855;"ГУПС "" УК ""Стрелецкая бухта""";0;0.0;отсутствует;Иные;0.00;Имеется;Скатная;Из иного материала;68;2060/92 67C;Не имеется;9798.6;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Иные;Автономная котельная (крышная, встроенно-пристроенная);Центральное;2003;Нет
9058880;ул. Ефремова, д. 26;;Ленточный;1963;0.0;Центральное;0.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На специальном счете у регионального оператора;784.0;44.605701;55;2381.0;33.481414;"ГУПС "" УК ""Стрелецкая бухта""";0;526.0;Отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;55;блочный;Не имеется;2907.0;Многоквартирный дом;349.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9076895;ул. Ефремова, д. 30;;Ленточный;1963;0.0;Центральное;0.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;787.0;44.606016;61;2551.0;33.482151;"ГУПС "" УК ""Стрелецкая бухта""";0;449.0;Отсутствует;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;61;блочный;Не имеется;2800.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1963;Нет
9076898;ул. Ефремова, д. 32;;Ленточный;1964;0.0;Центральное;0.0;Центральное;1;0;D;3;Отсутствует;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На специальном счете у регионального оператора;933.0;44.606042;30;2880.0;33.48269;"ГУПС "" УК ""Стрелецкая бухта""";0;209.0;Отсутствует;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);30;блочный;Не имеется;3089.3;Многоквартирный дом;47.0;Приточно-вытяжная вентиляция;Блочные;Центральное;Центральное;1964;Нет
9088117;ул. Железнякова, д. 15;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.605002;Не заполнено;Не заполнено;33.504294;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8998791;ул. Жукова Василия, д. 2;;Ленточный;1945;0.0;Центральное;0.0;Центральное;1;0;Не присвоен;0;отсутствует;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;152.9;44.508466;2;82.3;33.597549;"ГУПС ""УК Балаклавского района""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);2;нет данных;Не имеется;82.3;Жилой дом блокированной застройки;0.0;Отсутствует;Каменные, кирпичные;Центральное;Центральное;1945;Нет
8998792;ул. Жукова Василия, д. 4;;Ленточный;1946;0.0;Центральное;0.0;Центральное;1;0;Не присвоен;0;отсутствует;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Отсутствует;Центральное (открытая система);На счете регионального оператора;0.0;44.50889;6;276.3;33.597432;"ГУПС ""УК Балаклавского района""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);6;не определен;Не имеется;276.3;Многоквартирный дом;18.3;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1946;Нет
9087628;ул. Жукова Василия, д. 5;;Ленточный;1950;0.0;Центральное;60.8;Центральное;1;0;Не присвоен;0;отсутствует;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Отсутствует;Центральное (открытая система);На счете регионального оператора;0.0;44.508723;4;304.8;33.596884;"ГУПС ""УК Балаклавского района""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;нет данных;Не имеется;304.8;Многоквартирный дом;60.8;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1950;Нет
8998793;ул. Жукова Василия, д. 7;;Ленточный;1957;0.0;Центральное;0.0;Центральное;1;0;Не присвоен;0;отсутствует;Оштукатуренный;Отсутствует;2;1;0;Отсутствует;Центральное;Отсутствует;Центральное (открытая система);Не определен;0.0;44.509179;3;243.8;33.59683;"ГУПС ""УК Балаклавского района""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);3;нет данных;Не имеется;243.8;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1957;Нет
8998795;ул. Жукова Василия, д. 8;;Ленточный;1950;0.0;Центральное;0.0;Центральное;1;0;Не присвоен;0;не имеется;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Отсутствует;Центральное (открытая система);На счете регионального оператора;0.0;44.509732;4;215.8;33.597162;"ГУПС ""УК Балаклавского района""";0;0.0;не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;нет данных;Не имеется;215.8;Многоквартирный дом;0.0;Отсутствует;Каменные, кирпичные;Центральное;Центральное;1950;Нет
8998797;ул. Жукова Василия, д. 9;;Ленточный;1921;0.0;Центральное;125.05;Центральное;1;0;Не присвоен;1;отсутствует;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Отсутствует;Отсутствует;На счете регионального оператора;132.0;44.509456;5;226.8;33.596542;"ГУПС ""УК Балаклавского района""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Плоская;Из рулонных материалов;5;нет данных;Не имеется;351.85;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;1921;Нет
9088213;ул. Жукова Василия, д. 12;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.510156;Не заполнено;Не заполнено;33.59656;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9098950;ул. Жукова Василия, д. 12-а;;Ленточный;1947;0.0;Центральное;0.0;Центральное;1;0;Не присвоен;0;нет;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Центральное (открытая система);Не определен;385.3;44.510388;1;17.3;33.596525;Не заполнено;0;10.4;нет;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);1;нет данных;Не имеется;27.7;Жилой дом блокированной застройки;0.0;Отсутствует;Каменные, кирпичные;Центральное;Центральное;1947;Нет
