,id,address,base_addr,dist
23970,8044569,"улица Псковская, д. 4","Псковская улица, дом 4",0.4
17250,7567553,"проспект Мира, д. 135А","проспект Мира, дом 135А",0.4
22257,8644092,"улица Перовская, д. 12","Перовская улица, дом 12",0.4
26147,8045263,"улица Сивашская, д. 15","Сивашская улица, дом 15",0.4
9443,8123228,"проезд. Донелайтиса, д. 36","проезд Донелайтиса, дом 36",0.4
21677,8042086,"улица Парковая 5-я, д. 54, к. 3","5-я Парковая улица, дом 54, корпус 3",0.4
32692,7692724,"улица Ярцевская, д. 5","Ярцевская улица, дом 5",0.4
30769,8098323,"улица Черногрязская 2-я, д. 3, стр. 1","2-я Черногрязская улица, дом 3, строение 1",0.4
17376,7639542,"улица Михайлова, д. 5","улица Михайлова, дом 5",0.4
6895,7715190,"проспект Волгоградский, д. 134","Волгоградский проспект, дом 134",0.4
11636,7930752,"улица Кантемировская, д. 27","Кантемировская улица, дом 27",0.4
24028,8019317,"улица Пулковская, д. 7","Пулковская улица, дом 7",0.4
27985,7564896,"улица Тайнинская, д. 3","Тайнинская улица, дом 3",0.4
30636,8021977,"проезд. Черепановых, д. 50","проезд Черепановых, дом 50",0.4
16827,7604929,"улица Медиков, д. 14","улица Медиков, дом 14",0.4
24239,7984148,"улица Радужная, д. 11","Радужная улица, дом 11",0.4
3440,7687277,"улица Артамонова, д. 3","улица Артамонова, дом 3",0.4
8893,7553905,"проезд. Джанкойский, д. 3","Джанкойский проезд, дом 3",0.4
21396,8041316,"улица Парковая 11-я, д. 57, к. 3","11-я Парковая улица, дом 57, корпус 3",0.4
11387,7604729,"бульвар Кавказский, д. 7","Кавказский бульвар, дом 7",0.4
30066,8043363,"улица Херсонская, д. 1","Херсонская улица, дом 7, корпус 1",0.4
5162,8109531,"улица Ботаническая, д. 39","Ботаническая улица, дом 39",0.4
13202,8999473,"шоссе Коровинское, д. 31","Коровинское шоссе, дом 31",0.4
26104,8934417,"улица Сеславинская, д. 20","Сеславинская улица, дом 20",0.4
13532,8098661,"проезд. Красногвардейский 1-й, д. 18/1, к. 3","1-й Красногвардейский проезд, дом 18/1, корпус 3",0.4
13054,7837090,"улица Коптевская, д. 85","Коптевская улица, дом 85",0.4
30115,7556263,"улица Херсонская, д. 38","Херсонская улица, дом 38",0.4
15325,7675351,"улица Лобачевского, д. 24","улица Лобачевского, дом 24",0.4
21682,8042117,"улица Парковая 5-я, д. 56, к. 2","5-я Парковая улица, дом 56, корпус 2",0.4
17467,7837402,"переулок Михалковский 3-й, д. 8, к. 1","3-й Михалковский переулок, дом 8, корпус 1",0.4
3094,7687213,"шоссе Аминьевское, д. 30","Аминьевское шоссе, дом 30",0.4
12301,8051480,"улица Керченская, д. 30","Керченская улица, дом 30",0.4
18861,7574650,"улица Нижегородская, д. 68","Нижегородская улица, дом 68",0.4
18521,8489327,"улица Наримановская, д. 15","Наримановская улица, дом 15",0.4
11289,7689455,"улица Инициативная, д. 18","Инициативная улица, дом 18",0.4
24260,7566925,"бульвар Ракетный, д. 10","Ракетный бульвар, дом 10",0.4
22260,8644089,"улица Перовская, д. 14","Перовская улица, дом 14",0.4
10299,7636056,"улица Зарайская, д. 15","Зарайская улица, дом 15",0.4
6661,9079914,"улица Владимирская 3-я, д. 26, к. 1","3-я Владимирская улица, дом 26, корпус 1",0.4
24556,7819660,"улица Родниковая, д. 6","Родниковая улица, дом 6",0.4
18840,7751224,"улица Нижегородская, д. 18","Нижегородская улица, дом 18",0.4
26148,8045237,"улица Сивашская, д. 17","Сивашская улица, дом 17",0.4
13977,8022204,"бульвар Кронштадтский, д. 36","Кронштадтский бульвар, дом 36",0.4
3254,8007956,"улица Ангарская, д. 31","Ангарская улица, дом 31",0.4
30069,8043351,"улица Херсонская, д. 4","Херсонская улица, дом 4",0.4
6797,7564330,"проспект Волгоградский, д. 59","Волгоградский проспект, дом 59",0.4
5653,7659676,"улица Вавилова, д. 80","улица Вавилова, дом 80",0.4
27104,7566509,"улица Ставропольская, д. 42","Ставропольская улица, дом 42",0.4
21436,8041573,"улица Парковая 13-я, д. 37, к. 3","13-я Парковая улица, дом 37, корпус 3",0.4
3129,7557179,"улица Амурская, д. 20","Амурская улица, дом 20",0.4
26149,8045229,"улица Сивашская, д. 19","Сивашская улица, дом 19",0.4
27460,8098189,"переулок Стрельбищенский, д. 13а","Стрельбищенский переулок, дом 13А",0.4
18938,7949455,"улица Никитинская, д. 20","Никитинская улица, дом 20",0.4
32668,7764223,"шоссе Ярославское, д. 123А","Ярославское шоссе, дом 123А",0.4
10622,8930977,"проспект Зеленый, д. 65","Зелёный проспект, дом 65",0.4
5137,8108979,"улица Ботаническая, д. 10","Ботаническая улица, дом 10",0.4
18917,7554573,"улица Никитинская, д. 5","Никитинская улица, дом 5",0.4
20180,8059080,"улица Одесская, д. 17","Одесская улица, дом 17",0.4
25691,7558716,"проспект Севастопольский, д. 47","Севастопольский проспект, дом 47",0.4
20382,7996805,"улица Октябрьская, д. 68","Октябрьская улица, дом 68",0.4
3380,7621071,"переулок Аптекарский, д. 8","Аптекарский переулок, дом 8",0.4
21688,8042143,"улица Парковая 5-я, д. 57, к. 2","5-я Парковая улица, дом 57, корпус 2",0.4
15946,7559466,"улица Мартеновская, д. 19","Мартеновская улица, дом 19",0.4
15004,8020309,"улица Ленская, д. 19","Ленская улица, дом 19",0.4
5391,8059630,"улица Будайская, д. 9","Будайская улица, дом 9",0.4
21749,8042162,"улица Парковая 7-я, д. 31, к. 2","7-я Парковая улица, дом 31, корпус 2",0.4
25711,8047249,"проспект Севастопольский, д. 73","Севастопольский проспект, дом 73",0.4
